Episode,Timestep,AttemptNum,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
760,14,0,0,0.58,239,10930,1947,26
760,18,0,0,0.76,239,10933,1948,26
760,21,0,0,0.57,239,10935,1949,26
760,22,0,0,0.65,239,10935,1950,26
760,23,0,0,0.57,239,10935,1951,26
760,24,0,0,0.61,239,10935,1952,26
760,25,0,0,0.62,239,10935,1953,26
760,30,0,0,0.51,239,10939,1954,26
761,16,0,0,1.03,239,10945,1955,26
761,20,0,0,0.51,239,10948,1956,26
762,13,0,0,0.58,239,10961,1957,26
762,14,0,0,0.74,239,10961,1958,26
762,15,0,0,0.86,239,10961,1959,26
762,16,0,0,0.73,239,10961,1960,26
763,11,0,0,0.5,239,10964,1961,27
763,14,0,0,0.84,239,10966,1962,27
763,16,0,0,0.96,239,10967,1963,27
763,18,0,0,0.51,239,10968,1964,27
763,21,0,0,0.66,239,10970,1965,27
763,22,0,0,0.64,239,10970,1966,27
763,24,0,0,0.51,239,10971,1967,27
767,29,0,0,0.57,241,11043,1968,27
768,10,0,0,0.57,241,11044,1969,27
768,16,0,0,0.68,241,11049,1970,27
769,11,0,0,0.78,241,11064,1971,27
769,12,0,0,0.52,241,11064,1972,27
769,13,0,0,0.98,241,11064,1973,27
769,14,0,0,0.6,241,11064,1974,27
769,20,0,0,0.52,241,11069,1975,27
770,22,0,0,0.66,241,11086,1976,28
771,27,0,0,0.62,241,11111,1977,28
772,15,0,0,0.54,241,11119,1978,28
772,17,0,0,0.66,241,11120,1979,28
772,20,0,0,0.53,241,11122,1980,28
772,21,0,0,0.57,241,11122,1981,28
774,10,0,0,0.92,241,11144,1982,29
774,11,0,0,0.72,241,11144,1983,29
774,12,0,0,0.64,241,11144,1984,29
774,13,0,0,0.76,241,11144,1985,29
774,16,0,0,0.68,241,11146,1986,29
774,17,0,0,0.65,241,11146,1987,29
774,24,0,0,0.73,241,11152,1988,29
774,26,0,0,0.51,241,11153,1989,29
774,30,0,0,0.6,241,11156,1990,29
775,19,0,0,0.54,241,11165,1991,29
775,20,0,0,0.57,241,11165,1992,29
776,11,0,0,0.55,241,11176,1993,29
776,27,0,0,0.58,241,11191,1994,29
776,29,0,0,0.55,241,11192,1995,29
777,13,0,0,0.73,241,11196,1996,29
777,14,0,0,0.69,241,11196,1997,29
777,27,0,0,0.55,241,11208,1998,29
778,10,0,0,0.84,241,11211,1999,29
778,12,0,0,0.89,241,11212,2000,29
778,14,0,0,0.67,241,11213,2001,29
779,20,0,0,0.66,241,11239,2002,29
779,21,0,0,0.72,241,11239,2003,29
779,22,0,0,0.54,241,11239,2004,29
779,24,0,0,0.66,241,11240,2005,29
779,26,0,0,0.61,241,11241,2006,29
779,27,0,0,0.54,241,11241,2007,29
779,28,0,0,0.92,241,11241,2008,29
779,29,0,0,0.69,241,11241,2009,29
779,30,0,0,1.0,241,11241,2010,29
780,14,0,0,0.64,241,11245,2011,29
780,15,0,0,0.67,241,11245,2012,29
780,16,0,0,0.63,241,11245,2013,29
780,20,0,0,0.61,241,11248,2014,29
780,24,0,0,0.58,241,11251,2015,29
782,27,0,0,0.57,241,11295,2016,29
784,18,0,0,0.61,242,11323,2017,29
784,21,0,0,0.94,242,11325,2018,29
784,22,0,0,0.84,242,11325,2019,29
784,23,0,0,0.8,242,11325,2020,29
784,24,0,0,0.76,242,11325,2021,29
784,25,0,0,0.56,242,11325,2022,29
786,20,0,0,1.0,242,11361,2023,29
786,21,0,0,0.55,242,11361,2024,29
786,22,0,0,0.77,242,11361,2025,29
786,29,0,0,0.54,242,11367,2026,29
787,20,0,0,0.66,242,11378,2027,29
787,22,0,0,0.75,242,11379,2028,29
787,23,0,0,0.79,242,11379,2029,29
787,24,0,0,0.54,242,11379,2030,29
788,14,0,0,0.81,243,11383,2031,29
788,15,0,0,0.9,243,11383,2032,29
788,16,0,0,0.61,243,11383,2033,29
789,25,0,0,0.53,243,11412,2034,29
790,11,0,0,0.74,243,11418,2035,29
791,10,0,0,0.51,243,11437,2036,29
791,11,0,0,0.63,243,11437,2037,29
791,12,0,0,0.5,243,11437,2038,29
791,14,0,0,0.67,243,11438,2039,29
791,19,0,0,0.83,243,11442,2040,29
792,22,0,0,0.72,243,11465,2041,29
792,23,0,0,0.69,243,11465,2042,29
792,24,0,0,0.72,243,11465,2043,29
792,25,0,0,0.6,243,11465,2044,29
792,26,0,0,0.72,243,11465,2045,29
792,29,0,0,0.68,243,11467,2046,29
794,18,0,0,0.56,243,11497,2047,29
794,21,0,0,0.7,243,11499,2048,29
794,24,0,0,0.75,243,11501,2049,29
794,27,0,0,0.66,243,11503,2050,29
794,28,0,0,0.55,243,11503,2051,29
795,15,0,0,0.77,243,11510,2052,29
795,16,0,0,0.96,243,11510,2053,29
795,17,0,0,0.99,243,11510,2054,29
795,18,0,0,0.88,243,11510,2055,29
796,10,0,0,0.93,243,11522,2056,29
796,11,0,0,0.54,243,11522,2057,29
797,11,0,0,0.5,243,11542,2058,29
797,27,0,0,0.55,243,11557,2059,29
797,28,0,0,0.53,243,11557,2060,29
798,24,0,0,0.57,243,11573,2061,29
798,25,0,0,0.52,243,11573,2062,29
798,26,0,0,0.58,243,11573,2063,29
798,27,0,0,0.63,243,11573,2064,29
799,16,0,0,0.61,243,11582,2065,29
800,11,0,0,0.53,243,11584,2066,30
800,12,0,0,0.66,243,11584,2067,30
800,14,0,0,0.67,243,11585,2068,30
800,15,0,0,0.75,243,11585,2069,30
800,16,0,0,0.71,243,11585,2070,30
802,11,0,0,0.69,245,11612,2071,30
802,18,0,0,0.59,245,11618,2072,30
802,29,0,0,0.55,245,11628,2073,30
803,13,0,0,0.58,245,11632,2074,30
803,14,0,0,0.67,245,11632,2075,30
803,15,0,0,0.56,245,11632,2076,30
803,16,0,0,0.54,245,11632,2077,30
803,17,0,0,0.57,245,11632,2078,30
803,18,0,0,0.55,245,11632,2079,30
803,28,0,0,0.5,245,11641,2080,30
803,29,0,0,0.66,245,11641,2081,30
803,30,0,0,0.55,245,11641,2082,30
805,13,0,0,0.73,246,11662,2083,30
805,16,0,0,0.59,246,11664,2084,30
805,20,0,0,0.78,246,11667,2085,30
805,21,0,0,0.64,246,11667,2086,30
805,23,0,0,0.59,246,11668,2087,30
805,24,0,0,0.74,246,11668,2088,30
805,25,0,0,0.66,246,11668,2089,30
805,26,0,0,0.78,246,11668,2090,30
805,28,0,0,0.59,246,11669,2091,30
806,10,0,0,0.86,246,11671,2092,30
806,11,0,0,0.57,246,11671,2093,30
806,13,0,0,0.68,246,11672,2094,30
806,15,0,0,0.71,246,11673,2095,30
806,27,0,0,0.77,246,11684,2096,30
806,28,0,0,0.53,246,11684,2097,30
807,10,0,0,0.56,246,11686,2098,30
807,11,0,0,0.82,246,11686,2099,30
807,12,0,0,0.73,246,11686,2100,30
807,17,0,0,0.64,246,11690,2101,30
807,20,0,0,0.52,246,11692,2102,30
808,10,0,0,0.62,246,11702,2103,30
809,10,0,0,0.61,247,11711,2104,30
809,12,0,0,0.54,247,11712,2105,30
809,13,0,0,0.66,247,11712,2106,30
809,14,0,0,0.84,247,11712,2107,30
809,16,0,0,0.82,247,11713,2108,30
809,18,0,0,0.72,247,11714,2109,30
809,19,0,0,0.59,247,11714,2110,30
809,20,0,0,0.68,247,11714,2111,30
810,19,0,0,0.52,247,11733,2112,30
810,21,0,0,0.63,247,11734,2113,30
810,30,0,0,0.83,247,11742,2114,30
812,10,0,0,0.81,247,11763,2115,30
814,17,0,0,0.55,248,11796,2116,30
814,20,0,0,0.52,248,11798,2117,30
814,24,0,0,0.81,248,11801,2118,30
815,22,0,0,0.57,248,11819,2119,30
815,23,0,0,0.66,248,11819,2120,30
816,18,0,0,0.65,248,11834,2121,30
816,20,0,0,0.51,248,11835,2122,30
816,21,0,0,0.55,248,11835,2123,30
816,22,0,0,0.57,248,11835,2124,30
816,23,0,0,0.5,248,11835,2125,30
816,24,0,0,0.53,248,11835,2126,30
816,28,0,0,0.51,248,11838,2127,30
817,10,0,0,0.79,248,11840,2128,30
817,13,0,0,0.56,248,11842,2129,30
817,17,0,0,0.54,248,11845,2130,30
817,18,0,0,0.53,248,11845,2131,30
817,19,0,0,0.72,248,11845,2132,30
817,21,0,0,0.67,248,11846,2133,30
817,22,0,0,0.75,248,11846,2134,30
818,28,0,0,0.52,248,11872,2135,30
818,29,0,0,0.77,248,11872,2136,30
818,30,0,0,0.62,248,11872,2137,30
820,20,0,0,0.64,248,11883,2138,31
820,21,0,0,0.51,248,11883,2139,31
820,24,0,0,0.53,248,11885,2140,31
820,25,0,0,0.54,248,11885,2141,31
820,26,0,0,0.53,248,11885,2142,31
820,27,0,0,0.52,248,11885,2143,31
820,28,0,0,0.65,248,11885,2144,31
821,10,0,0,0.5,248,11887,2145,31
821,12,0,0,0.64,248,11888,2146,31
821,14,0,0,0.51,248,11889,2147,31
821,22,0,0,0.57,248,11896,2148,31
822,16,0,0,0.56,249,11904,2149,31
822,20,0,0,0.61,249,11907,2150,31
822,23,0,0,0.84,249,11909,2151,31
823,16,0,0,1.0,249,11922,2152,31
823,17,0,0,0.74,249,11922,2153,31
823,18,0,0,0.68,249,11922,2154,31
823,19,0,0,0.62,249,11922,2155,31
823,20,0,0,0.53,249,11922,2156,31
823,21,0,0,0.51,249,11922,2157,31
823,23,0,0,0.59,249,11923,2158,31
823,24,0,0,0.52,249,11923,2159,31
824,13,0,0,0.54,249,11932,2160,31
824,16,0,0,0.97,249,11934,2161,31
824,17,0,0,0.74,249,11934,2162,31
824,24,0,0,0.58,249,11940,2163,31
826,13,0,0,0.52,250,11953,2164,31
826,15,0,0,0.83,250,11954,2165,31
826,16,0,0,0.74,250,11954,2166,31
826,19,0,0,0.64,250,11956,2167,31
826,20,0,0,0.67,250,11956,2168,31
826,21,0,0,0.67,250,11956,2169,31
826,22,0,0,0.59,250,11956,2170,31
826,23,0,0,0.67,250,11956,2171,31
827,12,0,0,1.1,250,11965,2172,31
827,15,0,0,0.55,250,11967,2173,31
827,17,0,0,0.69,250,11968,2174,31
827,19,0,0,0.96,250,11969,2175,31
827,21,0,0,0.7,250,11970,2176,31
828,10,0,0,0.74,250,11979,2177,31
829,16,0,0,0.89,251,11994,2178,31
829,19,0,0,0.73,251,11996,2179,31
829,23,0,0,0.85,251,11999,2180,31
830,10,0,0,0.53,251,12006,2181,31
830,11,0,0,0.54,251,12006,2182,31
831,12,0,0,0.55,252,12012,2183,31
831,13,0,0,0.59,252,12012,2184,31
831,14,0,0,0.88,252,12012,2185,31
831,19,0,0,0.51,252,12016,2186,31
831,21,0,0,0.61,252,12017,2187,31
831,23,0,0,0.86,252,12018,2188,31
831,27,0,0,0.55,252,12021,2189,31
831,28,0,0,0.61,252,12021,2190,31
831,29,0,0,0.66,252,12021,2191,31
834,14,0,0,0.99,253,12055,2192,31
834,17,0,0,0.54,253,12057,2193,31
836,15,0,0,0.72,253,12096,2194,31
836,16,0,0,0.71,253,12096,2195,31
836,17,0,0,0.87,253,12096,2196,31
836,18,0,0,0.79,253,12096,2197,31
837,16,0,0,0.54,253,12114,2198,31
837,19,0,0,0.61,253,12116,2199,31
837,20,0,0,0.87,253,12116,2200,31
837,21,0,0,0.75,253,12116,2201,31
837,22,0,0,0.88,253,12116,2202,31
837,24,0,0,0.89,253,12117,2203,31
837,27,0,0,0.59,253,12119,2204,31
838,30,0,0,0.6,253,12142,2205,31
839,18,0,0,0.55,253,12150,2206,31
840,12,0,0,0.71,254,12152,2207,31
840,14,0,0,0.93,254,12153,2208,31
840,15,0,0,0.58,254,12153,2209,31
840,16,0,0,0.85,254,12153,2210,31
840,17,0,0,0.95,254,12153,2211,31
840,18,0,0,0.79,254,12153,2212,31
840,21,0,0,0.51,254,12155,2213,31
840,25,0,0,1.02,254,12158,2214,31
840,26,0,0,0.54,254,12158,2215,31
840,28,0,0,0.5,254,12159,2216,31
840,29,0,0,0.59,254,12159,2217,31
840,30,0,0,0.51,254,12159,2218,31
841,23,0,0,0.52,254,12172,2219,31
841,26,0,0,0.73,254,12174,2220,31
841,28,0,0,0.72,254,12175,2221,31
842,21,0,0,0.78,254,12188,2222,31
842,25,0,0,0.5,254,12191,2223,31
842,26,0,0,0.64,254,12191,2224,31
842,30,0,0,0.61,254,12194,2225,31
843,17,0,0,0.57,254,12201,2226,31
843,18,0,0,0.68,254,12201,2227,31
843,19,0,0,0.58,254,12201,2228,31
843,20,0,0,0.81,254,12201,2229,31
843,21,0,0,0.55,254,12201,2230,31
844,11,0,0,0.7,254,12211,2231,31
844,13,0,0,0.56,254,12212,2232,31
844,14,0,0,0.63,254,12212,2233,31
844,24,0,0,0.66,254,12221,2234,31
845,21,0,0,0.61,254,12238,2235,31
845,22,0,0,0.69,254,12238,2236,31
845,23,0,0,0.73,254,12238,2237,31
845,24,0,0,0.65,254,12238,2238,31
845,25,0,0,0.98,254,12238,2239,31
845,26,0,0,0.82,254,12238,2240,31
846,10,0,0,0.56,254,12242,2241,31
846,24,0,0,0.55,254,12255,2242,31
846,26,0,0,0.51,254,12256,2243,31
846,27,0,0,0.77,254,12256,2244,31
846,28,0,0,0.51,254,12256,2245,31
846,30,0,0,0.7,254,12257,2246,31
848,10,0,0,0.54,255,12260,2247,31
848,11,0,0,0.85,255,12260,2248,31
848,14,0,0,0.68,255,12262,2249,31
848,15,0,0,0.67,255,12262,2250,31
848,16,0,0,0.52,255,12262,2251,31
850,20,0,0,0.62,256,12287,2252,31
850,24,0,0,0.53,256,12290,2253,31
850,26,0,0,0.53,256,12291,2254,31
850,28,0,0,0.73,256,12292,2255,31
851,13,0,0,0.52,256,12297,2256,31
851,17,0,0,0.64,256,12300,2257,31
852,16,0,0,0.8,256,12319,2258,31
852,17,0,0,0.56,256,12319,2259,31
853,10,0,0,0.51,256,12332,2260,31
854,12,0,0,0.69,256,12334,2261,32
854,14,0,0,0.8,256,12335,2262,32
854,17,0,0,0.64,256,12337,2263,32
854,21,0,0,0.95,256,12340,2264,32
854,27,0,0,0.53,256,12345,2265,32
855,15,0,0,0.65,256,12353,2266,32
855,20,0,0,0.64,256,12357,2267,32
855,23,0,0,0.5,256,12359,2268,32
855,24,0,0,0.98,256,12359,2269,32
857,15,0,0,0.53,256,12391,2270,32
857,18,0,0,0.52,256,12393,2271,32
857,21,0,0,0.67,256,12395,2272,32
857,23,0,0,0.86,256,12396,2273,32
858,24,0,0,0.6,256,12417,2274,32
858,25,0,0,0.63,256,12417,2275,32
858,26,0,0,0.58,256,12417,2276,32
858,27,0,0,0.67,256,12417,2277,32
858,29,0,0,0.64,256,12418,2278,32
859,10,0,0,0.57,256,12419,2279,32
859,12,0,0,0.59,256,12420,2280,32
859,15,0,0,0.53,256,12422,2281,32
859,16,0,0,0.61,256,12422,2282,32
859,17,0,0,0.56,256,12422,2283,32
859,22,0,0,0.61,256,12426,2284,32
859,24,0,0,0.74,256,12427,2285,32
859,28,0,0,0.57,256,12430,2286,32
862,10,0,0,0.77,258,12446,2287,32
862,12,0,0,0.65,258,12447,2288,32
862,14,0,0,0.82,258,12448,2289,32
862,16,0,0,0.55,258,12449,2290,32
862,18,0,0,0.61,258,12450,2291,32
862,20,0,0,0.63,258,12451,2292,32
862,21,0,0,0.57,258,12451,2293,32
862,25,0,0,0.52,258,12454,2294,32
862,26,0,0,0.66,258,12454,2295,32
863,24,0,0,0.67,258,12472,2296,32
865,15,0,0,0.75,259,12495,2297,32
865,23,0,0,0.61,259,12502,2298,32
866,26,0,0,0.54,259,12525,2299,32
869,16,0,0,0.5,261,12549,2300,32
871,14,0,0,0.52,262,12574,2301,32
871,17,0,0,0.65,262,12576,2302,32
872,15,0,0,0.51,262,12594,2303,32
872,19,0,0,0.6,262,12597,2304,32
872,22,0,0,0.57,262,12599,2305,32
873,10,0,0,0.58,262,12607,2306,32
873,13,0,0,0.52,262,12609,2307,32
873,14,0,0,0.55,262,12609,2308,32
873,15,0,0,0.57,262,12609,2309,32
873,16,0,0,0.58,262,12609,2310,32
873,17,0,0,0.55,262,12609,2311,32
873,23,0,0,0.54,262,12614,2312,32
874,10,0,0,0.58,263,12617,2313,32
874,23,0,0,0.69,263,12629,2314,32
874,24,0,0,0.54,263,12629,2315,32
874,25,0,0,0.64,263,12629,2316,32
874,28,0,0,0.52,263,12631,2317,32
874,30,0,0,0.51,263,12632,2318,32
875,21,0,0,0.61,263,12643,2319,32
875,24,0,0,0.63,263,12645,2320,32
875,25,0,0,0.67,263,12645,2321,32
875,26,0,0,0.74,263,12645,2322,32
875,30,0,0,0.55,263,12648,2323,32
880,22,0,0,0.68,264,12725,2324,32
881,10,0,0,0.57,265,12725,2325,32
881,11,0,0,0.52,265,12725,2326,32
881,22,0,0,0.53,265,12735,2327,32
881,23,0,0,0.59,265,12735,2328,32
881,24,0,0,0.64,265,12735,2329,32
881,25,0,0,0.81,265,12735,2330,32
881,26,0,0,0.6,265,12735,2331,32
881,27,0,0,0.55,265,12735,2332,32
881,28,0,0,0.54,265,12735,2333,32
881,30,0,0,0.55,265,12736,2334,32
882,16,0,0,0.52,265,12742,2335,32
883,13,0,0,0.51,266,12749,2336,32
884,12,0,0,0.61,267,12752,2337,32
884,14,0,0,0.72,267,12753,2338,32
884,15,0,0,0.63,267,12753,2339,32
884,16,0,0,0.59,267,12753,2340,32
885,18,0,0,0.66,267,12775,2341,32
886,10,0,0,0.68,268,12775,2342,32
886,11,0,0,0.68,268,12775,2343,32
886,12,0,0,0.62,268,12775,2344,32
886,13,0,0,0.78,268,12775,2345,32
886,14,0,0,0.66,268,12775,2346,32
886,29,0,0,0.52,268,12789,2347,32
886,30,0,0,0.55,268,12789,2348,32
888,11,0,0,0.6,269,12791,2349,32
888,14,0,0,0.51,269,12793,2350,32
890,13,0,0,0.51,271,12811,2351,32
890,14,0,0,0.51,271,12811,2352,32
890,15,0,0,0.6,271,12811,2353,32
890,16,0,0,0.68,271,12811,2354,32
890,17,0,0,0.71,271,12811,2355,32
890,18,0,0,0.65,271,12811,2356,32
891,30,0,0,0.53,271,12843,2357,32
892,25,0,0,0.88,271,12858,2358,32
893,26,0,0,1.1,271,12879,2359,32
893,27,0,0,0.8,271,12879,2360,32
894,27,0,0,0.51,271,12899,2361,32
894,28,0,0,0.58,271,12899,2362,32
894,29,0,0,0.78,271,12899,2363,32
894,30,0,0,0.66,271,12899,2364,32
895,20,0,0,0.59,271,12909,2365,32
895,21,0,0,0.5,271,12909,2366,32
895,22,0,0,0.77,271,12909,2367,32
895,23,0,0,0.71,271,12909,2368,32
896,25,0,0,0.51,272,12925,2369,32
897,11,0,0,0.62,272,12931,2370,32
897,13,0,0,0.71,272,12932,2371,32
897,14,0,0,0.51,272,12932,2372,32
897,16,0,0,0.51,272,12933,2373,32
897,17,0,0,0.97,272,12933,2374,32
898,11,0,0,0.6,272,12947,2375,32
898,12,0,0,0.53,272,12947,2376,32
898,13,0,0,0.59,272,12947,2377,32
898,14,0,0,0.54,272,12947,2378,32
898,18,0,0,0.73,272,12950,2379,32
898,20,0,0,0.71,272,12951,2380,32
898,21,0,0,0.65,272,12951,2381,32
898,22,0,0,0.52,272,12951,2382,32
898,25,0,0,0.71,272,12953,2383,32
898,28,0,0,0.62,272,12955,2384,32
898,29,0,0,0.85,272,12955,2385,32
898,30,0,0,0.58,272,12955,2386,32
899,10,0,0,0.57,272,12955,2387,32
901,15,0,0,0.66,274,12980,2388,32
902,21,0,0,0.66,274,13006,2389,32
902,23,0,0,0.57,274,13007,2390,32
902,24,0,0,0.52,274,13007,2391,32
904,10,0,0,0.8,274,13034,2392,32
904,12,0,0,0.53,274,13035,2393,32
904,18,0,0,0.58,274,13040,2394,32
904,20,0,0,0.71,274,13041,2395,32
904,22,0,0,0.72,274,13042,2396,32
904,24,0,0,0.93,274,13043,2397,32
904,25,0,0,0.62,274,13043,2398,32
904,26,0,0,0.89,274,13043,2399,32
904,29,0,0,0.66,274,13045,2400,32
904,30,0,0,0.98,274,13045,2401,32
908,10,0,0,0.76,277,13061,2402,32
908,11,0,0,0.71,277,13061,2403,32
908,12,0,0,0.83,277,13061,2404,32
908,13,0,0,0.62,277,13061,2405,32
909,20,0,0,0.73,278,13071,2406,32
909,21,0,0,0.61,278,13071,2407,32
909,24,0,0,0.54,278,13073,2408,32
909,25,0,0,0.59,278,13073,2409,32
910,14,0,0,0.57,278,13082,2410,32
